-2.5	-0.0231007
-2.48	-0.0206217
-2.46	-0.0175929
-2.44	-0.0159379
-2.42	-0.013684
-2.4	-0.0125827
-2.38	-0.0108775
-2.36	-0.0101448
-2.34	-0.00883436
-2.32	-0.00834402
-2.3	-0.00732231
-2.28	-0.00698919
-2.26	-0.00618275
-2.24	-0.00595025
-2.22	-0.00530744
-2.2	-0.00513859
-2.18	-0.00462241
-2.16	-0.00449346
-2.14	-0.00407668
-2.12	-0.00397268
-2.1	-0.00363472
-2.08	-0.00354644
-2.06	-0.00327133
-2.04	-0.00319319
-2.02	-0.00296832
-2	-0.00289704
-1.98	-0.00271234
-1.96	-0.00264608
-1.94	-0.00249346
-1.92	-0.00243122
-1.9	-0.00230421
-1.88	-0.00224548
-1.86	-0.00213889
-1.84	-0.00208344
-1.82	-0.00199315
-1.8	-0.00194086
-1.78	-0.00186363
-1.76	-0.00181445
-1.74	-0.00174772
-1.72	-0.00170158
-1.7	-0.00164335
-1.68	-0.00160019
-1.66	-0.0015489
-1.64	-0.00150862
-1.62	-0.00146305
-1.6	-0.00142553
-1.58	-0.0013847
-1.56	-0.0013498
-1.54	-0.00131297
-1.52	-0.00128051
-1.5	-0.00124707
-1.48	-0.00121688
-1.46	-0.00118632
-1.44	-0.00115822
-1.42	-0.00113012
-1.4	-0.00110391
-1.38	-0.00107793
-1.36	-0.00105341
-1.34	-0.00102924
-1.32	-0.00100621
-1.3	-0.000983581
-1.28	-0.000961851
-1.26	-0.000940528
-1.24	-0.000919913
-1.22	-0.000899679
-1.2	-0.000880003
-1.18	-0.000860666
-1.16	-0.000841766
-1.14	-0.000823155
-1.12	-0.000804883
-1.1	-0.000786847
-1.08	-0.00076907
-1.06	-0.00075148
-1.04	-0.000734083
-1.02	-0.000716829
-1	-0.000699715
-0.98	-0.000682706
-0.96	-0.000665797
-0.94	-0.000648964
-0.92	-0.000632201
-0.9	-0.000615492
-0.88	-0.000598832
-0.86	-0.000582213
-0.84	-0.000565633
-0.82	-0.000549087
-0.8	-0.000532577
-0.78	-0.000516101
-0.76	-0.000499663
-0.74	-0.000483265
-0.72	-0.000466913
-0.7	-0.000450609
-0.68	-0.000434361
-0.66	-0.000418172
-0.64	-0.000402047
-0.62	-0.000385991
-0.6	-0.000370006
-0.58	-0.000354096
-0.56	-0.000338262
-0.54	-0.000322506
-0.52	-0.000306828
-0.5	-0.000291229
-0.48	-0.000275713
-0.46	-0.000260285
-0.44	-0.000244951
-0.42	-0.000229725
-0.4	-0.000214626
-0.38	-0.000199679
-0.36	-0.000184916
-0.34	-0.000170378
-0.32	-0.000156115
-0.3	-0.000142181
-0.28	-0.000128637
-0.26	-0.000115547
-0.24	-0.000102975
-0.22	-9.09799e-05
-0.2	-7.9615e-05
-0.18	-6.89205e-05
-0.16	-5.89216e-05
-0.14	-4.9624e-05
-0.12	-4.10121e-05
-0.1	-3.30468e-05
-0.08	-2.56655e-05
-0.06	-1.8783e-05
-0.04	-1.22942e-05
-0.02	-6.07759e-06
0	-1.73233e-17
0.02	6.07759e-06
0.04	1.22942e-05
0.06	1.8783e-05
0.08	2.56655e-05
0.1	3.30468e-05
0.12	4.10121e-05
0.14	4.9624e-05
0.16	5.89216e-05
0.18	6.89205e-05
0.2	7.9615e-05
0.22	9.09799e-05
0.24	0.000102975
0.26	0.000115547
0.28	0.000128637
0.3	0.000142181
0.32	0.000156115
0.34	0.000170378
0.36	0.000184916
0.38	0.000199679
0.4	0.000214626
0.42	0.000229725
0.44	0.000244951
0.46	0.000260285
0.48	0.000275713
0.5	0.000291229
0.52	0.000306828
0.54	0.000322506
0.56	0.000338262
0.58	0.000354096
0.6	0.000370006
0.62	0.000385991
0.64	0.000402047
0.66	0.000418172
0.68	0.000434361
0.7	0.000450609
0.72	0.000466913
0.74	0.000483265
0.76	0.000499663
0.78	0.000516101
0.8	0.000532577
0.82	0.000549087
0.84	0.000565633
0.86	0.000582213
0.88	0.000598832
0.9	0.000615492
0.92	0.000632201
0.94	0.000648964
0.96	0.000665797
0.98	0.000682706
1	0.000699715
1.02	0.000716829
1.04	0.000734083
1.06	0.00075148
1.08	0.00076907
1.1	0.000786847
1.12	0.000804883
1.14	0.000823155
1.16	0.000841766
1.18	0.000860666
1.2	0.000880003
1.22	0.000899679
1.24	0.000919913
1.26	0.000940528
1.28	0.000961851
1.3	0.000983581
1.32	0.00100621
1.34	0.00102924
1.36	0.00105341
1.38	0.00107793
1.4	0.00110391
1.42	0.00113012
1.44	0.00115822
1.46	0.00118632
1.48	0.00121688
1.5	0.00124707
1.52	0.00128051
1.54	0.00131297
1.56	0.0013498
1.58	0.0013847
1.6	0.00142553
1.62	0.00146305
1.64	0.00150862
1.66	0.0015489
1.68	0.00160019
1.7	0.00164335
1.72	0.00170158
1.74	0.00174772
1.76	0.00181445
1.78	0.00186363
1.8	0.00194086
1.82	0.00199315
1.84	0.00208344
1.86	0.00213889
1.88	0.00224548
1.9	0.00230421
1.92	0.00243122
1.94	0.00249346
1.96	0.00264608
1.98	0.00271234
2	0.00289704
2.02	0.00296832
2.04	0.00319319
2.06	0.00327133
2.08	0.00354644
2.1	0.00363472
2.12	0.00397268
2.14	0.00407668
2.16	0.00449346
2.18	0.00462241
2.2	0.00513859
2.22	0.00530744
2.24	0.00595025
2.26	0.00618275
2.28	0.00698919
2.3	0.00732231
2.32	0.00834402
2.34	0.00883436
2.36	0.0101448
2.38	0.0108775
2.4	0.0125827
2.42	0.013684
2.44	0.0159379
2.46	0.0175929
2.48	0.0206217
2.5	0.0231007
