-2.5	-0.024682
-2.48	-0.0266824
-2.46	-0.0259129
-2.44	-0.0276383
-2.42	-0.0269602
-2.4	-0.0283607
-2.38	-0.0277637
-2.36	-0.0288417
-2.34	-0.0283248
-2.32	-0.0291125
-2.3	-0.0286739
-2.28	-0.0292167
-2.26	-0.0288501
-2.24	-0.0291957
-2.22	-0.0288903
-2.2	-0.029083
-2.18	-0.0288255
-2.16	-0.0289033
-2.14	-0.0286801
-2.12	-0.028674
-2.1	-0.0284732
-2.08	-0.0284071
-2.06	-0.0282191
-2.04	-0.0281107
-2.02	-0.0279279
-2	-0.0277894
-1.98	-0.0276057
-1.96	-0.0274436
-1.94	-0.0272526
-1.92	-0.027068
-1.9	-0.0268611
-1.88	-0.0266491
-1.86	-0.0264154
-1.84	-0.0261672
-1.82	-0.0258956
-1.8	-0.0256036
-1.78	-0.025288
-1.76	-0.0249522
-1.74	-0.0245977
-1.72	-0.0242299
-1.7	-0.0238535
-1.68	-0.0234752
-1.66	-0.0231003
-1.64	-0.0227342
-1.62	-0.0223807
-1.6	-0.0220419
-1.58	-0.0217186
-1.56	-0.0214102
-1.54	-0.0211149
-1.52	-0.0208306
-1.5	-0.0205546
-1.48	-0.0202848
-1.46	-0.020019
-1.44	-0.0197556
-1.42	-0.0194936
-1.4	-0.0192321
-1.38	-0.0189707
-1.36	-0.0187089
-1.34	-0.0184468
-1.32	-0.0181841
-1.3	-0.017921
-1.28	-0.0176572
-1.26	-0.0173929
-1.24	-0.0171281
-1.22	-0.0168628
-1.2	-0.0165969
-1.18	-0.0163305
-1.16	-0.0160636
-1.14	-0.0157962
-1.12	-0.0155282
-1.1	-0.0152599
-1.08	-0.014991
-1.06	-0.0147216
-1.04	-0.0144518
-1.02	-0.0141816
-1	-0.0139109
-0.98	-0.0136398
-0.96	-0.0133682
-0.94	-0.0130962
-0.92	-0.0128238
-0.9	-0.0125511
-0.88	-0.0122779
-0.86	-0.0120043
-0.84	-0.0117304
-0.82	-0.0114561
-0.8	-0.0111814
-0.78	-0.0109064
-0.76	-0.010631
-0.74	-0.0103553
-0.72	-0.0100793
-0.7	-0.00980297
-0.68	-0.00952633
-0.66	-0.00924939
-0.64	-0.00897216
-0.62	-0.00869465
-0.6	-0.00841687
-0.58	-0.00813882
-0.56	-0.00786052
-0.54	-0.00758197
-0.52	-0.00730318
-0.5	-0.00702417
-0.48	-0.00674493
-0.46	-0.00646548
-0.44	-0.00618583
-0.42	-0.00590599
-0.4	-0.00562596
-0.38	-0.00534575
-0.36	-0.00506538
-0.34	-0.00478484
-0.32	-0.00450416
-0.3	-0.00422334
-0.28	-0.00394238
-0.26	-0.0036613
-0.24	-0.0033801
-0.22	-0.0030988
-0.2	-0.0028174
-0.18	-0.00253591
-0.16	-0.00225434
-0.14	-0.00197271
-0.12	-0.00169101
-0.1	-0.00140925
-0.08	-0.00112746
-0.06	-0.000845622
-0.04	-0.000563763
-0.02	-0.000281886
0	3.77197e-17
0.02	0.000281886
0.04	0.000563763
0.06	0.000845622
0.08	0.00112746
0.1	0.00140925
0.12	0.00169101
0.14	0.00197271
0.16	0.00225434
0.18	0.00253591
0.2	0.0028174
0.22	0.0030988
0.24	0.0033801
0.26	0.0036613
0.28	0.00394238
0.3	0.00422334
0.32	0.00450416
0.34	0.00478484
0.36	0.00506538
0.38	0.00534575
0.4	0.00562596
0.42	0.00590599
0.44	0.00618583
0.46	0.00646548
0.48	0.00674493
0.5	0.00702417
0.52	0.00730318
0.54	0.00758197
0.56	0.00786052
0.58	0.00813882
0.6	0.00841687
0.62	0.00869465
0.64	0.00897216
0.66	0.00924939
0.68	0.00952633
0.7	0.00980297
0.72	0.0100793
0.74	0.0103553
0.76	0.010631
0.78	0.0109064
0.8	0.0111814
0.82	0.0114561
0.84	0.0117304
0.86	0.0120043
0.88	0.0122779
0.9	0.0125511
0.92	0.0128238
0.94	0.0130962
0.96	0.0133682
0.98	0.0136398
1	0.0139109
1.02	0.0141816
1.04	0.0144518
1.06	0.0147216
1.08	0.014991
1.1	0.0152599
1.12	0.0155282
1.14	0.0157962
1.16	0.0160636
1.18	0.0163305
1.2	0.0165969
1.22	0.0168628
1.24	0.0171281
1.26	0.0173929
1.28	0.0176572
1.3	0.017921
1.32	0.0181841
1.34	0.0184468
1.36	0.0187089
1.38	0.0189707
1.4	0.0192321
1.42	0.0194936
1.44	0.0197556
1.46	0.020019
1.48	0.0202848
1.5	0.0205546
1.52	0.0208306
1.54	0.0211149
1.56	0.0214102
1.58	0.0217186
1.6	0.0220419
1.62	0.0223807
1.64	0.0227342
1.66	0.0231003
1.68	0.0234752
1.7	0.0238535
1.72	0.0242299
1.74	0.0245977
1.76	0.0249522
1.78	0.025288
1.8	0.0256036
1.82	0.0258956
1.84	0.0261672
1.86	0.0264154
1.88	0.0266491
1.9	0.0268611
1.92	0.027068
1.94	0.0272526
1.96	0.0274436
1.98	0.0276057
2	0.0277894
2.02	0.0279279
2.04	0.0281107
2.06	0.0282191
2.08	0.0284071
2.1	0.0284732
2.12	0.028674
2.14	0.0286801
2.16	0.0289033
2.18	0.0288255
2.2	0.029083
2.22	0.0288903
2.24	0.0291957
2.26	0.0288501
2.28	0.0292167
2.3	0.0286739
2.32	0.0291125
2.34	0.0283248
2.36	0.0288417
2.38	0.0277637
2.4	0.0283607
2.42	0.0269602
2.44	0.0276383
2.46	0.0259129
2.48	0.0266824
2.5	0.024682
