-2.5	8.73748e-05
-2.48	0.000101528
-2.46	0.00011782
-2.44	0.000136543
-2.42	0.000158043
-2.4	0.000182686
-2.38	0.000210915
-2.36	0.000243185
-2.34	0.000280055
-2.32	0.000322096
-2.3	0.000370007
-2.28	0.000424495
-2.26	0.000486429
-2.24	0.000556686
-2.22	0.000636335
-2.2	0.000726455
-2.18	0.000828353
-2.16	0.000943354
-2.14	0.00107304
-2.12	0.00121903
-2.1	0.00138323
-2.08	0.00156759
-2.06	0.00177439
-2.04	0.002006
-2.02	0.00226512
-2	0.00255455
-1.98	0.00287752
-1.96	0.00323733
-1.94	0.00363776
-1.92	0.00408272
-1.9	0.00457659
-1.88	0.00512396
-1.86	0.00572987
-1.84	0.00639964
-1.82	0.00713909
-1.8	0.00795433
-1.78	0.00885197
-1.76	0.00983898
-1.74	0.0109229
-1.72	0.0121115
-1.7	0.0134133
-1.68	0.0148371
-1.66	0.0163923
-1.64	0.0180886
-1.62	0.0199364
-1.6	0.0219466
-1.58	0.0241304
-1.56	0.0264996
-1.54	0.0290663
-1.52	0.0318434
-1.5	0.034844
-1.48	0.0380814
-1.46	0.0415697
-1.44	0.0453231
-1.42	0.0493561
-1.4	0.0536835
-1.38	0.0583204
-1.36	0.0632817
-1.34	0.0685829
-1.32	0.0742392
-1.3	0.0802657
-1.28	0.0866776
-1.26	0.0934896
-1.24	0.100716
-1.22	0.108372
-1.2	0.11647
-1.18	0.125023
-1.16	0.134044
-1.14	0.143545
-1.12	0.153535
-1.1	0.164024
-1.08	0.17502
-1.06	0.18653
-1.04	0.19856
-1.02	0.211114
-1	0.224193
-0.98	0.237799
-0.96	0.251929
-0.94	0.26658
-0.92	0.281747
-0.9	0.297421
-0.88	0.313593
-0.86	0.33025
-0.84	0.347377
-0.82	0.364957
-0.8	0.382969
-0.78	0.401392
-0.76	0.420198
-0.74	0.439362
-0.72	0.458853
-0.7	0.478637
-0.68	0.498679
-0.66	0.518942
-0.64	0.539385
-0.62	0.559965
-0.6	0.580639
-0.58	0.601359
-0.56	0.622077
-0.54	0.642743
-0.52	0.663306
-0.5	0.683712
-0.48	0.703908
-0.46	0.723839
-0.44	0.74345
-0.42	0.762684
-0.4	0.781487
-0.38	0.799803
-0.36	0.817576
-0.34	0.834753
-0.32	0.851278
-0.3	0.867101
-0.28	0.882169
-0.26	0.896435
-0.24	0.90985
-0.22	0.922371
-0.2	0.933954
-0.18	0.94456
-0.16	0.954153
-0.14	0.962698
-0.12	0.970167
-0.1	0.976532
-0.08	0.981772
-0.06	0.985867
-0.04	0.988802
-0.02	0.990568
0	0.991157
0.02	0.990568
0.04	0.988802
0.06	0.985867
0.08	0.981772
0.1	0.976532
0.12	0.970167
0.14	0.962698
0.16	0.954153
0.18	0.94456
0.2	0.933954
0.22	0.922371
0.24	0.90985
0.26	0.896435
0.28	0.882169
0.3	0.867101
0.32	0.851278
0.34	0.834753
0.36	0.817576
0.38	0.799803
0.4	0.781487
0.42	0.762684
0.44	0.74345
0.46	0.723839
0.48	0.703908
0.5	0.683712
0.52	0.663306
0.54	0.642743
0.56	0.622077
0.58	0.601359
0.6	0.580639
0.62	0.559965
0.64	0.539385
0.66	0.518942
0.68	0.498679
0.7	0.478637
0.72	0.458853
0.74	0.439362
0.76	0.420198
0.78	0.401392
0.8	0.382969
0.82	0.364957
0.84	0.347377
0.86	0.33025
0.88	0.313593
0.9	0.297421
0.92	0.281747
0.94	0.26658
0.96	0.251929
0.98	0.237799
1	0.224193
1.02	0.211114
1.04	0.19856
1.06	0.18653
1.08	0.17502
1.1	0.164024
1.12	0.153535
1.14	0.143545
1.16	0.134044
1.18	0.125023
1.2	0.11647
1.22	0.108372
1.24	0.100716
1.26	0.0934896
1.28	0.0866776
1.3	0.0802657
1.32	0.0742392
1.34	0.0685829
1.36	0.0632817
1.38	0.0583204
1.4	0.0536835
1.42	0.0493561
1.44	0.0453231
1.46	0.0415697
1.48	0.0380814
1.5	0.034844
1.52	0.0318434
1.54	0.0290663
1.56	0.0264996
1.58	0.0241304
1.6	0.0219466
1.62	0.0199364
1.64	0.0180886
1.66	0.0163923
1.68	0.0148371
1.7	0.0134133
1.72	0.0121115
1.74	0.0109229
1.76	0.00983898
1.78	0.00885197
1.8	0.00795433
1.82	0.00713909
1.84	0.00639964
1.86	0.00572987
1.88	0.00512396
1.9	0.00457659
1.92	0.00408272
1.94	0.00363776
1.96	0.00323733
1.98	0.00287752
2	0.00255455
2.02	0.00226512
2.04	0.002006
2.06	0.00177439
2.08	0.00156759
2.1	0.00138323
2.12	0.00121903
2.14	0.00107304
2.16	0.000943354
2.18	0.000828353
2.2	0.000726455
2.22	0.000636335
2.24	0.000556686
2.26	0.000486429
2.28	0.000424495
2.3	0.000370007
2.32	0.000322096
2.34	0.000280055
2.36	0.000243185
2.38	0.000210915
2.4	0.000182686
2.42	0.000158043
2.44	0.000136543
2.46	0.00011782
2.48	0.000101528
2.5	8.73748e-05
